"id","cook_id","value","sort","title_sort"
"563","51","Four cups of water or broth.","0",
"564","51","A tablespoon of finely chopped onion.","0",
"565","51","Half a teaspoon of saffron.","0",
"566","51","Two cubes of chicken broth.","0",
"567","51","Six grains of cardamom.","0",
"568","51","1 stick of cinnamon.","0",
"569","51","Pinch of black pepper and salt","0",
"570","51","A tablespoon of vegetable oil.","0",
"571","51","1 pod green pepper - optional.","0",
"572","52","one and half cup of water.","0",
"573","52","A cup of Egyptian rice.","0",
"574","52","Half a cup of vermicelli.","0",
"575","52","salt.","0",
"576","52","A tablespoon of butter.","0",
"577","53","A kilogram, four cups and a quarter, of basmati rice.","0",
"578","53","Half a cup of carrots.","0",
"579","53","One onion.","0",
"580","53","Three cloves of crushed garlic.","0",
"581","53","Three tablespoons of vegetable oil.","0",
"582","53","Half a cup of peas.","0",
"583","53","Half a cup of soft corn kernels is in sorted form or in cans.","0",
"584","53","Half a cup of whole mushrooms (not chopped) will make your plate even better.","0",
"585","53","A small spoon of salt or to taste.","0",
"586","53","Teaspoon ground cumin.","0",
"587","53","A tablespoon of magi powder.","0",
"588","53","A pinch of cinnamon.","0",
"589","53","Half a teaspoon of ground ginger.","0",
"590","54","A piece of onion, sliced.","0",
"591","54","2 cloves of crushed garlic.","0",
"592","54","Two tablespoons of oil.","0",
"593","54","Three cups of basmati rice.","0",
"594","54","2 cups sliced ​​mushrooms.","0",
"595","54","Half a teaspoon of dry coriander.","0",
"596","54","Five cups of chicken broth.","0",
"597","54","Pinch of black pepper.","0",
"598","54","Pinch of salt","0",
"599","54","A stick of green onions.","0",
"600","54","Almonds and pine nuts for decoration.","0",
"601","55","Two cups of Egyptian rice.","0",
"602","55","Three cups of meat broth.","0",
"603","55","Half a cup of roasted almonds.","0",
"604","55","A quarter cup of soaked raisins.","0",
"605","55","Chopped onion.","0",
"606","55","A quarter of a teaspoon of nutmeg.","0",
"607","55","Half a cup of roasted hazelnuts.","0",
"608","55","A quarter cup of roasted pine nuts.","0",
"609","55","Two cloves of garlic, finely chopped.","0",
"610","55","Two teaspoons of salt.","0",
"611","55","A teaspoon of black pepper.","0",
"612","55","tow big spoon of sugar.","0",
"613","55","A quarter of a teaspoon of ground cinnamon.","0",
"614","55","Two cloves.","0",
"615","55","A teaspoon of tomato paste.","0",
"616","55","A tablespoon of water.","0",
"617","55","A small amount of ghee or vegetable oil.","0",
"618","56","Two cups of well-washed Egyptian rice.","0",
"619","56","Two teaspoons of salt.","0",
"620","56","A teaspoon of curry.","0",
"621","56","Four tablespoons of vegetable oil or ghee.","0",
"622","56","Two cups of water.","0",
"623","56","Half a teaspoon of turmeric.","0",
"624","56","A cup of mixed vegetables.","0",
"625","57","Two cups of Egyptian rice.","0",
"626","57","Two large potatoes.","0",
"627","57","Four tablespoons of oil.","0",
"628","57","A large onion.","0",
"629","57","A quarter cup of tomato sauce.","0",
"630","57","Pinch of salt.","0",
"631","57","Half a tablespoon of spices.","0",
"632","58","Two cups of Egyptian rice.","0",
"633","58","A cup of peas.","0",
"634","58","Four tablespoons of corn oil.","0",
"635","58","A tablespoon of salt.","0",
"636","58","A cup and a half of hot water.","0",
"637","59","A kilo of Abu Kass rice.","0",
"638","59","Chicken cut into four pieces.","0",
"639","59","A tablespoon of curry spices.","0",
"640","59","Two tablespoons of vegetable oil.","0",
"641","59","Four cups of water.","0",
"642","59","Chopped onion.","0",
"643","59","A pinch of cinnamon.","0",
"644","59","A tablespoon of salt.","0",
"645","60","Four cups of Abu Kass rice, soaked in lukewarm water for 15 minutes.","0",
"646","60","Chicken cut into eight pieces.","0",
"647","60","Onion, cut into wings.","0",
"648","60","Vegetable oil.","0",
"649","60","A tablespoon of Maggi Powder.","0",
"650","60","1 teaspoon cumin seeds.","0",
"651","60","Five cardamom pods.","0",
"652","60","Pinch of cinnamon.","0",
"653","60","Teaspoon salt.","0",
"654","60","They liked Lumi (dry lemon).","0",
"655","60","Three green chili pods, or sweet to taste chopped.","0",
"656","60","two big spoons of lemon juice.","0",
"657","60","A cup of tomato paste.","0",
"658","60","An onion, finely chopped.","0",
"659","61","Two tomatoes.","0",
"660","61","2 cloves of garlic.","0",
"661","61","Four veins of mint leaves.","0",
"662","61","Half a cup of water.","0",
"663","61","Two tablespoons of olive oil.","0",
"664","61","Two tablespoons of lemon juice.","0",
"665","61","One tablespoon of tomato head.","0",
"666","61","Small spoon of salt.","0",
"667","61","A small spoon of hot pepper.","0",
"668","61","Half a teaspoon of spices.","0",
"669","62","Kilograms of fillet fish.","0",
"670","62","Half a kilogram of long grain basmati rice.","0",
"671","62","A century of hot green pepper, sliced ​​to taste.","0",
"672","62","A teaspoon of cumin.","0",
"673","62","Pinch of cinnamon.","0",
"674","62","Half a teaspoon of cardamom.","0",
"675","62","Three tablespoons of vegetable oil.","0",
"676","62","Three tablespoons of lemon juice.","0",
"677","62","Half a tablespoon of ground ginger.","0",
"678","62","Small spoon of salt.","0",
"679","62","Two onions, finely chopped.","0",
"680","62","Five cloves of crushed garlic.","0",
"681","62","A teaspoon of mixed spices.","0",
"682","62","Pine nuts for garnish, or any desired type of nuts.","0",
"683","63","Kilograms of fillet fish.","0",
"684","63","Two cups of basmati rice.","0",
"685","63","1 medium onion, finely chopped.","0",
"686","63","Half a cup of tomato sauce.","0",
"687","63","Half a teaspoon of saffron.","0",
"688","63","Small spoon of salt.","0",
"689","63","Vegetable oil for frying.","0",
"690","63","A cup and a half of boiling water.","0",
"691","63","A cup of peas.","0",
"692","63","A quarter of a tablespoon of black pepper.","0",
"693","64","A cup of basmati rice.","0",
"694","64","A teaspoon of powdered magi.","0",
"695","64","A tablespoon of butter.","0",
"696","64","Salt, to taste.","0",
"697","64","Two cinnamon sticks.","0",
"698","64","A pinch of cinnamon.","0",
"699","64","Pinch of mixed spice.","0",
"700","64","Half a teaspoon of curry.","0",
"701","64","Three cloves.","0",
"702","64","A tablespoon of turmeric.","0",
"703","64","Two cups of water.","0",
"704","65","Chicken cut into four pieces.","0",
"705","65","A teaspoon of curry.","0",
"706","65","A quarter teaspoon of (cinnamon, cumin, mixed spice, and ground cardamom).","0",
"707","65","Salt, to taste.","0",
"708","65","Three tablespoons of vegetable oil.","0",
"709","65","A finely chopped onion head.","0",
"710","66","Two cups of basmati rice.","0",
"711","66","½ teaspoon saffron.","0",
"712","66","Two tablespoons of rose water.","0",
"713","66","Three tablespoons of margarine.","0",
"714","66","Cinnamon stick.","0",
"715","66","A teaspoon of cumin.","0",
"716","66","Onion wings.","0",
"717","66","Two teaspoons of salt","0",
"718","66","Three tablespoons of sugar.","0",
"719","66","A quarter cup of raisins.","0",
"720","66","Carrot cut into thin sticks","0",
"721","66","Four cups of hot water.","0",
"722","66","Two tablespoons of lemon juice.","0",
"723","67","Five pigeons are cleaned, washed, and soaked with a little salt and lemon.","0",
"724","67","Two cups of short grain rice, soaked and drained.","0",
"725","67","Onion, finely chopped.","0",
"726","67","An ounce or equivalent cup of finely chopped meat.","0",
"727","67","A quarter cup of parsley.","0",
"728","67","A quarter cup of toasted pine nuts.","0",
"729","67","Two tablespoons of vegetable oil.","0",
"730","67","A teaspoon of salt, black pepper, cumin.","0",
"731","67","Flavorings (Laura leaves, cardamom, cinnamon stick, 1 head of onion, peeled garlic head, salt)","0",
"732","67","A quarter cup of ghee, butter, or vegetable oil for roasting.","0",
"733","68","Three cups of long-grain rice.","0",
"734","68","Four cups of pigeon boil broth.","0",
"735","68","Two tablespoons of vegetable oil.","0",
"736","68","Onion, finely chopped.","0",
"737","68","A teaspoon of salt and black pepper.","0",
"738","69","Two cups of basmati rice.","0",
"739","69","Four cups of hot water.","0",
"740","69","A quarter cup of raisins.","0",
"741","69","Half a teaspoon of saffron.","0",
"742","69","Three tablespoons of ghee.","0",
"743","69","Two tablespoons of each: rose water and lemon juice.","0",
"744","69","A teaspoon of cumin.","0",
"745","69","Two teaspoons of salt.","0",
"746","69","A large carrot cut into thin sticks.","0",
"747","69","Onion, medium size, cut into thin slices.","0",
"748","69","Three tablespoons of sugar.","0",
"749","69","1 stick of cinnamon.","0",
"750","70","A kilo of chicken.","2","مكوّنات خليط الدجاج:
"
"751","70","Half a teaspoon each of: turmeric, cardamom, black pepper, cinnamon, and cumin.","2","مكوّنات خليط الدجاج:
"
"752","70","Two tablespoons of each: tomato paste and lemon juice.","2","مكوّنات خليط الدجاج:
"
"753","70","A tablespoon of corn oil.","2","مكوّنات خليط الدجاج:
"
"754","70","Small spoon of salt.","2","مكوّنات خليط الدجاج:
"
"755","70","Half a cup of corn oil.","0","خليط البصل:
"
"756","70","Three quarters of a cup of raisins.","0","خليط البصل:
"
"757","70","Two onions, medium size, coarsely chopped.","0","خليط البصل:
"
"758","70","Three cups of basmati rice.","-2","خليط الارز:
"
"759","70","Two tablespoons of corn oil.","-2","خليط الارز:
"
"760","70","Ten beads of each: cloves and cardamom.","-2","خليط الارز:
"
"761","70","1 stick of cinnamon.","-2","خليط الارز:
"
"762","70","Two leaves of laurel.","-2","خليط الارز:
"
"763","70","A teaspoon each of: cumin seeds, and coriander.","-2","خليط الارز:
"
"764","70","Three pods of green pepper.","-2","خليط الارز:
"
"765","70","A tablespoon of salt.","-2","خليط الارز:
"
"766","71","Kilograms of rice.","0",
"767","71","Half a teaspoon of turmeric.","0",
"768","71","Small spoon of salt.","0",
"769","71","Half a teaspoon of black pepper.","0",
"770","71","Two tablespoons of obesity.","0",
"771","71","Two kilograms of lamb, medium size, with bone.","0",
"772","71","A cup of chickpeas.","0",
"773","71","Five cloves of garlic.","0",
"774","71","2 cubes of beef broth.","0",
"775","71","Four leaves of bay leaves.","0",
"776","71","Cinnamon sticks.","0",
"777","71","Onion, medium size, finely chopped.","0",
"778","72","A kilogram of green beans.","0",
"779","72","Half a kilogram of baladi meat, medium size, with bone.","0",
"780","72","Two tablespoons of obesity.","0",
"781","72","Three onions of medium size.","0",
"782","72","Three cups of short-grain rice.","0",
"783","72","Pinch of salt and black pepper.","0",
"784","72","Hot water.","0",
"785","72","Cinnamon sticks.","0",
"786","72","Four cardamom pods.","0",
"787","73","A kilogram of medium-grain American rice.","0",
"788","73","Three onions of medium size.","0",
"789","73","Vegetable oil.","0",
"790","73","Salt, to taste-.","0",
"791","73","Four tablespoons of tomato paste.","0",
"792","73","A liter of water.","0",
"793","73","A little chopped parsley.","0",
"794","73","2 cloves of garlic.","0",
"795","73","Spices mixed teaspoon.","0",
"796","73","Two large carrots.","0",
"797","74","Three cups of red rice.","0",
"798","74","Two onions, finely chopped.","0",
"799","74","Three grains of potatoes.","0",
"800","74","Three cloves of garlic.","0",
"801","74","Three tomatoes, cut into cubes.","0",
"802","74","A piece of bell pepper, cut into cubes.","0",
"803","74","A teaspoon and a quarter of tomatoes.","0",
"804","74","A teaspoon of black pepper.","0",
"805","74","A cube of chicken broth.","0",
"806","74","A tablespoon of orange zest.","0",
"807","74","A grain of grated carrots.","0",
"808","74","A tablespoon of chicken spices.","0",
"809","74","Cinnamon stick.","0",
"810","74","Pinch of salt.","0",
"811","75","Three colored bell peppers: red, yellow and green, cut into medium squares.","0",
"812","75","Four tablespoons of olive oil.","0",
"813","75","A teaspoon of ground coriander.","0",
"814","75","A teaspoon of cumin spice.","0",
"815","75","Half a tablespoon of rough crushed chili.","0",
"816","75","Two cups of broth or water.","0",
"817","75","A cup of sliced ​​tomatoes with its juice.","0",
"818","75","Three cups of soaked and filtered rice.","0",
"819","75","1 medium piece of onion, chopped","0",
"820","75","2 cloves of garlic.","0",
"821","75","Black pepper and salt, to taste.","0",
"822","76","Two tablespoons of corn oil.","0",
"823","76","Two tablespoons of ghee.","0",
"824","76","1 stick of cinnamon.","0",
"825","76","Two cups of basmati rice.","0",
"826","76","Four uncleaned cloves.","0",
"827","76","Four non-crushed grains of cardamom.","0",
"828","76","Three leaves of laurel.","0",
"829","76","1 medium onion, finely chopped.","0",
"830","76","2 cloves of crushed garlic.","0",
"831","76","One teaspoon of minced ginger.","0",
"832","76","2 large tomatoes, peeled and chopped.","0",
"833","76","Three tablespoons of powdered coconut milk.","0",
"834","76","Two and a half teaspoons of salt.","0",
"835","76","Half a cup of chopped green coriander.","0",
